"client_id";"contact_date";"contact_outcome"
28567;2008-07-21;failure
28575;2008-07-16;failure
28577;2008-06-04;failure
28577;2008-08-22;other
28578;2008-04-30;success
28578;2008-07-08;success
28579;2008-05-17;failure
28579;2008-05-19;other
28585;2008-05-07;other
28585;2008-05-15;other
28585;2008-05-20;other
28585;2008-05-22;failure
28585;2008-05-24;failure
28585;2008-05-26;success
28585;2008-05-27;success
28585;2008-05-29;failure
28585;2008-06-01;failure
28585;2008-06-04;success
28585;2008-06-05;success
28585;2008-06-08;failure
28585;2008-06-08;failure
28585;2008-06-12;failure
28585;2008-06-12;other
28585;2008-06-20;other
28585;2008-06-24;failure
28585;2008-06-24;other
28585;2008-06-27;success
28585;2008-06-27;failure
28585;2008-07-02;success
28585;2008-07-06;success
28585;2008-07-13;success
28585;2008-07-20;success
28585;2008-07-20;failure
28585;2008-07-24;other
28585;2008-07-27;other
28585;2008-07-29;other
28585;2008-07-31;failure
28590;2008-03-21;failure
28590;2008-03-27;other
28590;2008-04-08;success
28590;2008-04-13;success
28590;2008-04-17;success
28590;2008-04-20;failure
28590;2008-05-06;other
28590;2008-05-11;success
28590;2008-05-11;other
28590;2008-05-11;failure
28590;2008-05-18;success
28590;2008-05-20;success
28590;2008-05-27;success
28590;2008-05-28;failure
28590;2008-05-30;success
28590;2008-06-12;failure
28590;2008-06-16;other
28590;2008-06-19;other
28592;2008-05-05;failure
28592;2008-05-09;other
28592;2008-05-18;other
28592;2008-05-19;success
28592;2008-05-20;success
28592;2008-05-22;failure
28592;2008-05-24;failure
28592;2008-05-24;other
28592;2008-05-27;failure
28592;2008-05-29;other
28592;2008-05-31;other
28592;2008-06-02;success
28592;2008-06-17;success
28592;2008-06-17;other
28592;2008-06-18;success
28592;2008-07-02;failure
28592;2008-07-11;success
28592;2008-07-12;other
28592;2008-07-15;other
28592;2008-07-17;failure
28592;2008-07-19;other
28592;2008-07-25;other
28592;2008-07-29;other
28592;2008-07-31;other
28593;2008-03-06;failure
28593;2008-03-16;other
28593;2008-04-20;success
28593;2008-05-20;failure
28593;2008-05-30;failure
28597;2008-05-19;other
28601;2008-05-19;other
28603;2008-05-16;other
28604;2008-05-08;failure
28607;2008-04-09;success
28607;2008-04-28;failure
28607;2008-05-03;success
28607;2008-05-28;success
28607;2008-06-22;failure
28607;2008-07-07;other
28612;2008-02-28;other
28612;2008-05-28;failure
28615;2008-03-27;other
28615;2008-06-16;failure
28618;2008-03-29;failure
28618;2008-05-07;success
28618;2008-05-09;success
28618;2008-05-15;success
28618;2008-05-16;other
28618;2008-05-23;success
28618;2008-06-02;other
28618;2008-06-05;other
28620;2008-04-23;success
28620;2008-05-12;other
28620;2008-05-20;failure
28621;2008-06-25;success
28621;2008-07-20;success
28621;2008-08-13;success
28621;2008-08-18;other
28622;2008-05-28;failure
28623;2008-06-02;success
28623;2008-06-10;other
28623;2008-06-17;failure
28623;2008-06-21;other
28623;2008-06-28;other
28623;2008-07-05;other
28623;2008-07-08;failure
28623;2008-07-14;failure
28623;2008-07-25;failure
28624;2008-05-28;failure
28625;2008-06-04;failure
28629;2008-04-25;failure
28629;2008-05-14;failure
28631;2008-04-27;failure
28631;2008-05-02;failure
28631;2008-05-24;other
28631;2008-06-01;success
28631;2008-06-09;other
28631;2008-07-09;success
28631;2008-07-18;failure
28635;2008-02-14;success
28635;2008-02-16;success
28635;2008-03-03;failure
28635;2008-05-09;failure
28638;2008-02-25;failure
28638;2008-02-25;failure
28638;2008-03-31;other
28638;2008-05-06;other
28638;2008-05-12;failure
28640;2008-05-20;failure
28641;2008-05-02;success
28641;2008-05-14;other
28641;2008-05-16;failure
28643;2008-05-21;success
28643;2008-05-27;failure
28646;2008-07-04;success
28646;2008-07-14;other
28646;2008-07-21;success
28648;2008-07-07;other
28652;2008-05-01;failure
28652;2008-05-03;failure
28652;2008-05-08;failure
28652;2008-05-17;failure
28652;2008-05-20;failure
28652;2008-05-21;success
28652;2008-05-22;other
28652;2008-06-04;failure
28652;2008-06-07;failure
28652;2008-06-11;failure
28652;2008-06-12;other
28652;2008-06-14;failure
28652;2008-06-18;failure
28652;2008-06-22;success
28652;2008-06-23;failure
28652;2008-06-26;success
28652;2008-07-11;success
28652;2008-07-11;failure
28652;2008-07-12;success
28652;2008-07-12;other
28652;2008-07-12;other
28652;2008-07-17;other
28652;2008-07-21;other
28652;2008-07-29;failure
28652;2008-07-30;other
28655;2008-07-17;other
28657;2008-05-18;other
28657;2008-07-23;failure
28660;2008-06-09;success
28660;2008-07-10;other
28660;2008-07-22;other
28664;2008-05-30;other
28664;2008-06-09;success
28664;2008-06-13;failure
28664;2008-07-26;success
28664;2008-08-10;success
28664;2008-08-15;failure
28664;2008-08-25;other
28667;2008-05-16;failure
28671;2008-03-20;failure
28671;2008-05-09;failure
28675;2008-05-21;failure
28676;2008-05-16;failure
28676;2008-05-26;other
28679;2008-06-09;other
28680;2008-07-25;failure
28683;2008-06-03;other
28688;2008-05-21;success
28688;2008-06-04;failure
28700;2008-06-16;failure
28702;2008-03-23;success
28702;2008-03-29;other
28702;2008-04-12;other
28702;2008-04-17;success
28702;2008-04-23;other
28702;2008-05-09;failure
28702;2008-05-16;failure
28704;2008-05-27;failure
28707;2008-06-03;other
28707;2008-06-27;other
28707;2008-07-09;failure
28708;2008-04-21;other
28708;2008-05-13;failure
28709;2008-07-15;success
28709;2008-07-25;failure
28710;2008-05-15;failure
28713;2008-05-27;failure
28714;2008-07-23;other
28719;2008-05-16;failure
28722;2008-05-28;failure
28726;2008-06-03;other
28728;2008-07-17;other
28730;2008-02-25;failure
28730;2008-03-07;success
28730;2008-05-12;failure
28737;2008-04-21;success
28737;2008-05-27;failure
28739;2008-12-07;failure
28739;2009-01-28;other
28740;2008-12-24;success
28740;2009-01-28;other
28745;2009-01-28;other
28746;2008-07-09;failure
28747;2008-12-19;failure
28747;2009-01-05;other
28747;2009-01-13;other
28747;2009-01-21;success
28747;2009-01-28;other
28748;2008-11-04;success
28748;2009-01-28;other
28755;2009-01-28;other
28756;2008-12-04;success
28756;2008-12-31;failure
28756;2009-01-28;other
28759;2008-03-27;failure
28759;2008-05-05;failure
28760;2008-07-25;failure
28761;2009-01-28;other
28762;2009-01-28;other
28763;2008-11-21;failure
28763;2008-12-09;failure
28763;2008-12-16;other
28763;2009-01-18;success
28763;2009-01-28;other
28766;2009-01-28;other
28768;2008-02-21;other
28768;2008-05-05;failure
28769;2008-06-06;success
28769;2008-07-08;other
28771;2008-05-09;other
28771;2008-07-18;other
28772;2008-11-22;other
28772;2009-01-04;other
28772;2009-01-28;other
28773;2008-11-25;success
28773;2008-12-27;failure
28773;2009-01-01;other
28773;2009-01-28;other
28774;2008-10-31;other
28774;2008-11-17;success
28774;2008-12-24;success
28774;2009-01-05;other
28774;2009-01-21;failure
28774;2009-01-28;other
28776;2008-05-24;failure
28776;2008-06-08;success
28776;2008-06-12;other
28780;2008-10-30;other
28780;2009-01-11;success
28780;2009-01-28;other
28781;2008-05-20;other
28781;2008-05-27;failure
28782;2009-01-28;other
28784;2008-05-05;failure
28784;2008-05-26;failure
28784;2008-06-03;success
28784;2008-07-23;failure
28787;2009-01-28;other
28792;2009-01-21;other
28792;2009-01-22;other
28792;2009-01-28;other
28802;2008-05-23;failure
28812;2008-03-28;other
28812;2008-05-09;failure
28813;2008-06-03;failure
28815;2008-07-07;failure
28818;2009-01-28;other
28820;2008-11-04;other
28820;2008-12-09;success
28820;2009-01-28;other
28821;2008-12-13;success
28821;2009-01-28;other
28823;2008-05-12;other
28823;2008-07-17;failure
28825;2008-03-20;other
28825;2008-05-27;failure
28826;2008-08-11;failure
28828;2008-05-23;failure
28833;2008-11-07;other
28833;2008-12-07;failure
28833;2008-12-28;other
28833;2009-01-01;failure
28833;2009-01-28;other
28834;2009-01-28;other
28836;2008-04-21;success
28836;2008-04-26;success
28836;2008-05-15;success
28836;2008-07-14;failure
28838;2008-05-05;other
28840;2008-03-27;success
28840;2008-04-02;other
28840;2008-04-07;other
28840;2008-04-09;success
28840;2008-04-20;failure
28840;2008-04-20;other
28840;2008-04-22;success
28840;2008-05-12;other
28840;2008-05-24;success
28840;2008-05-24;success
28840;2008-06-05;other
28840;2008-06-09;success
28840;2008-06-12;success
28840;2008-06-16;other
28842;2008-05-23;failure
28843;2008-05-13;other
28845;2008-04-24;other
28845;2008-07-17;other
28849;2008-11-04;other
28849;2008-11-04;success
28849;2008-11-09;failure
28849;2008-11-15;failure
28849;2008-11-16;success
28849;2008-11-16;other
28849;2008-11-17;failure
28849;2008-11-27;failure
28849;2008-12-02;failure
28849;2008-12-02;other
28849;2008-12-25;failure
28849;2008-12-31;success
28849;2009-01-09;success
28849;2009-01-13;failure
28849;2009-01-15;other
28849;2009-01-23;success
28849;2009-01-28;other
28851;2009-01-28;other
28852;2008-08-04;other
28852;2008-08-14;other
28856;2008-12-12;other
28856;2009-01-28;other
28860;2008-05-09;failure
28862;2008-05-23;other
28866;2008-03-12;success
28866;2008-04-07;success
28866;2008-05-06;failure
28869;2008-11-02;other
28869;2008-11-14;other
28869;2009-01-28;other
28870;2008-06-12;failure
28872;2008-03-23;other
28872;2008-04-07;success
28872;2008-06-05;failure
28874;2008-03-26;success
28874;2008-05-05;failure
28875;2008-02-19;other
28875;2008-02-25;failure
28875;2008-05-12;failure
28877;2009-01-28;other
28880;2008-04-07;failure
28880;2008-04-07;success
28880;2008-04-17;other
28880;2008-04-21;failure
28880;2008-05-10;success
28880;2008-05-14;success
28880;2008-05-16;other
28880;2008-06-11;other
28886;2008-04-17;other
28886;2008-06-09;failure
28887;2008-02-19;failure
28887;2008-02-19;other
28887;2008-02-22;other
28887;2008-02-23;other
28887;2008-02-24;failure
28887;2008-02-25;other
28887;2008-02-26;failure
28887;2008-03-01;failure
28887;2008-03-05;other
28887;2008-03-07;other
28887;2008-03-09;success
28887;2008-03-09;other
28887;2008-03-10;other
28887;2008-03-12;success
28887;2008-03-13;other
28887;2008-03-17;failure
28887;2008-03-17;success
28887;2008-03-17;failure
28887;2008-03-18;success
28887;2008-03-19;failure
28887;2008-03-24;failure
28887;2008-04-01;failure
28887;2008-04-03;other
28887;2008-04-06;other
28887;2008-04-07;success
28887;2008-04-08;success
28887;2008-04-11;success
28887;2008-04-12;success
28887;2008-04-18;success
28887;2008-04-19;other
28887;2008-04-19;other
28887;2008-04-19;failure
28887;2008-04-20;other
28887;2008-04-23;failure
28887;2008-04-25;other
28887;2008-04-28;other
28887;2008-04-28;other
28887;2008-05-02;failure
28887;2008-05-02;other
28887;2008-05-03;failure
28887;2008-05-05;failure
28887;2008-05-07;success
28887;2008-05-08;other
28887;2008-05-11;success
28887;2008-05-11;success
28887;2008-05-12;other
28887;2008-05-16;failure
28887;2008-05-16;other
28887;2008-05-17;other
28887;2008-05-18;other
28887;2008-05-19;failure
28890;2008-03-30;failure
28890;2008-05-08;other
28890;2008-05-30;failure
28891;2008-04-06;failure
28891;2008-05-11;other
28891;2008-05-22;other
28891;2008-06-16;other
28894;2008-11-01;other
28894;2008-11-12;other
28894;2008-11-23;success
28894;2008-12-15;other
28894;2008-12-27;other
28894;2008-12-31;other
28894;2009-01-28;other
28895;2009-01-28;other
28897;2008-02-24;success
28897;2008-03-06;failure
28897;2008-05-19;other
28900;2009-01-01;other
28900;2009-01-28;other
28901;2008-12-28;other
28901;2009-01-28;other
28903;2009-01-28;other
28904;2009-01-28;other
28908;2008-06-17;failure
28908;2008-07-11;failure
28908;2008-07-25;other
28908;2008-08-12;failure
28917;2008-12-21;success
28917;2009-01-28;other
28926;2008-05-05;failure
28927;2008-04-18;failure
28927;2008-05-06;failure
28930;2008-04-09;other
28930;2008-05-19;failure
28932;2008-05-20;failure
28932;2008-06-05;failure
28937;2008-02-19;other
28937;2008-04-20;other
28937;2008-05-14;failure
28940;2008-05-18;success
28940;2008-06-21;other
28940;2008-08-06;failure
28944;2008-05-05;failure
28949;2008-03-16;failure
28949;2008-03-29;other
28949;2008-04-21;success
28949;2008-06-02;failure
28957;2008-07-09;failure
28963;2008-02-20;other
28963;2008-05-01;success
28963;2008-05-15;other
28964;2008-04-13;success
28964;2008-07-03;failure
28967;2009-01-20;success
28967;2009-01-28;other
28968;2008-04-17;success
28968;2008-06-25;failure
28971;2008-04-30;failure
28971;2008-05-07;other
28974;2008-05-06;failure
28976;2008-04-11;other
28976;2008-05-29;failure
28977;2008-03-02;failure
28977;2008-05-23;failure
28980;2008-04-24;success
28980;2008-07-11;failure
28983;2008-07-09;failure
28984;2008-05-10;other
28984;2008-05-23;success
28984;2008-07-24;failure
28988;2008-06-16;failure
28988;2008-07-11;other
28988;2008-07-14;failure
28989;2008-06-26;failure
28992;2008-03-11;failure
28992;2008-06-05;failure
28993;2008-07-09;other
28995;2008-05-06;failure
28999;2008-03-22;success
28999;2008-05-29;failure
29001;2009-01-28;failure
29002;2008-06-10;other
29002;2008-07-18;failure
29006;2008-02-17;other
29006;2008-03-20;other
29006;2008-04-13;success
29006;2008-05-07;failure
29010;2009-01-28;other
29013;2008-07-10;failure
29017;2008-05-05;failure
29030;2008-05-01;other
29030;2008-05-01;success
29030;2008-05-06;other
29030;2008-05-13;other
29032;2008-03-08;failure
29032;2008-04-17;success
29032;2008-06-06;failure
29033;2008-05-09;other
29033;2008-07-11;failure
29034;2008-05-28;failure
29038;2008-06-12;failure
29039;2008-05-09;failure
29039;2008-06-13;other
29039;2008-06-27;other
29039;2008-07-15;failure
29040;2008-05-09;success
29041;2008-05-05;success
29041;2008-07-01;failure
29044;2008-05-26;failure
29045;2008-04-21;other
29045;2008-05-29;other
29046;2008-03-16;other
29046;2008-05-26;failure
29047;2008-07-05;success
29047;2008-07-16;success
29048;2008-07-11;success
29048;2008-07-25;success
29048;2008-07-31;failure
29051;2008-03-10;success
29051;2008-03-12;failure
29051;2008-03-21;failure
29051;2008-03-27;other
29051;2008-04-11;other
29051;2008-04-15;other
29051;2008-05-12;failure
29053;2008-05-20;failure
29054;2008-05-23;other
29054;2008-08-11;failure
29059;2008-03-22;failure
29059;2008-05-21;failure
29061;2008-04-03;other
29061;2008-05-20;failure
29062;2008-04-26;success
29062;2008-05-15;other
29062;2008-05-27;failure
29062;2008-06-15;success
29062;2008-06-18;other
29066;2008-05-05;success
29066;2008-05-26;failure
29067;2008-07-03;failure
29068;2008-05-09;failure
29070;2008-05-07;failure
29072;2008-07-09;failure
29073;2008-05-06;failure
29074;2008-05-11;success
29074;2008-06-28;failure
29074;2008-07-07;success
29076;2008-05-27;failure
29076;2008-07-17;failure
29076;2008-07-29;failure
29077;2008-05-02;other
29077;2008-05-07;failure
29079;2008-05-27;success
29079;2008-06-16;failure
29079;2008-06-20;failure
29079;2008-07-07;other
29079;2008-07-22;other
29081;2008-04-28;other
29081;2008-05-14;failure
29082;2008-06-21;other
29082;2008-06-21;success
29082;2008-07-11;failure
29082;2008-07-11;success
29082;2008-08-25;other
29086;2008-05-26;failure
29090;2008-03-16;failure
29090;2008-03-17;success
29090;2008-05-16;other
29093;2008-05-16;failure
29094;2008-11-14;other
29094;2008-12-27;other
29094;2009-01-28;other
29095;2008-03-16;success
29095;2008-06-06;other
29096;2008-02-19;success
29096;2008-03-05;other
29096;2008-05-04;success
29096;2008-05-12;failure
29097;2008-05-09;other
29097;2008-06-30;failure
29100;2008-05-06;success
29100;2008-05-10;failure
29100;2008-05-23;other
29100;2008-07-29;failure
29104;2008-05-07;failure
29115;2008-05-14;failure
29116;2008-04-08;success
29116;2008-05-08;failure
29117;2008-06-25;success
29117;2008-07-03;failure
29117;2008-07-22;failure
29133;2008-06-01;failure
29133;2008-07-11;other
29135;2008-11-19;failure
29136;2008-07-11;failure
29137;2008-07-18;failure
29144;2008-04-09;failure
29144;2008-05-28;failure
29147;2008-03-21;failure
29147;2008-05-26;other
29151;2008-05-20;failure
29154;2008-07-09;failure
29155;2008-07-04;failure
29155;2008-07-10;success
29155;2008-08-07;failure
29157;2008-05-12;failure
29160;2008-02-22;failure
29160;2008-02-26;success
29160;2008-03-10;success
29160;2008-03-15;success
29160;2008-03-25;other
29160;2008-03-30;failure
29160;2008-04-08;other
29160;2008-04-23;success
29160;2008-04-27;success
29160;2008-05-14;other
29169;2008-07-01;other
29170;2008-04-13;success
29170;2008-05-20;failure
29173;2008-05-20;other
29175;2008-05-26;other
29177;2008-03-21;other
29177;2008-05-09;other
29179;2008-05-18;success
29179;2008-07-21;failure
29181;2008-02-23;other
29181;2008-03-08;success
29181;2008-03-10;failure
29181;2008-05-14;failure
29182;2008-05-26;failure
29183;2008-02-16;failure
29183;2008-02-16;other
29183;2008-02-17;failure
29183;2008-02-17;success
29183;2008-02-17;other
29183;2008-02-18;failure
29183;2008-02-18;failure
29183;2008-02-18;failure
29183;2008-02-18;other
29183;2008-02-19;other
29183;2008-02-19;success
29183;2008-02-19;other
29183;2008-02-20;other
29183;2008-02-20;other
29183;2008-02-20;failure
29183;2008-02-20;success
29183;2008-02-21;other
29183;2008-02-21;other
29183;2008-02-21;failure
29183;2008-02-22;success
29183;2008-02-22;other
29183;2008-02-22;success
29183;2008-02-23;other
29183;2008-02-23;failure
29183;2008-02-23;other
29183;2008-02-24;failure
29183;2008-02-24;failure
29183;2008-02-24;other
29183;2008-02-25;success
29183;2008-02-25;other
29183;2008-02-25;other
29183;2008-02-25;other
29183;2008-02-25;other
29183;2008-02-25;success
29183;2008-02-26;success
29183;2008-02-26;other
29183;2008-02-26;success
29183;2008-02-27;failure
29183;2008-02-27;other
29183;2008-02-28;failure
29183;2008-02-28;other
29183;2008-02-29;success
29183;2008-02-29;failure
29183;2008-03-01;other
29183;2008-03-01;failure
29183;2008-03-01;success
29183;2008-03-01;success
29183;2008-03-01;success
29183;2008-03-01;success
29183;2008-03-02;failure
29183;2008-03-02;success
29183;2008-03-02;success
29183;2008-03-02;other
29183;2008-03-02;other
29183;2008-03-02;other
29183;2008-03-03;success
29183;2008-03-03;success
